"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2626","32","text","0","2632","0.0-0.0","224",""
"19812","32","text","1","23450","0.0-1.0","224",""
"13570","32","text","2","38026","0.0-2.0","224",""
"71562","","survey-likert","3","110624","0.0-3.0","224","{""Q0"":""2"",""Q1"":""5"",""Q2"":""0"",""Q3"":""1"",""Q4"":""5"",""Q5"":""6"",""Q6"":""2"",""Q7"":""3"",""Q8"":""1"",""Q9"":""0""}"
"80692","","survey-likert","4","192350","0.0-4.0","224","{""Q0"":""1"",""Q1"":""4"",""Q2"":""2"",""Q3"":""3"",""Q4"":""4"",""Q5"":""6"",""Q6"":""3"",""Q7"":""6"",""Q8"":""2"",""Q9"":""3""}"
"60098","","survey-likert","5","253470","0.0-5.0","224","{""Q0"":""4"",""Q1"":""5"",""Q2"":""6"",""Q3"":""5"",""Q4"":""5"",""Q5"":""4"",""Q6"":""6"",""Q7"":""5"",""Q8"":""1"",""Q9"":""0"",""Q10"":""5""}"
"44018","","survey-likert","6","298504","0.0-6.0","224","{""Q0"":""0"",""Q1"":""1"",""Q2"":""6"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""6""}"
"14090","","survey-text","7","313614","0.0-7.0","224","{""Q0"":""voice""}"
"4096","32","text","8","318718","0.0-8.0","224",""
"50820","","survey-likert","9","370566","0.0-9.0","224","{""Q0"":""4"",""Q1"":""0"",""Q2"":""1"",""Q3"":""4"",""Q4"":""2"",""Q5"":""5"",""Q6"":""0"",""Q7"":""0"",""Q8"":""6"",""Q9"":""1"",""Q10"":""4"",""Q11"":""4"",""Q12"":""3"",""Q13"":""5""}"
"42582","","survey-likert","10","414168","0.0-10.0","224","{""Q0"":""6"",""Q1"":""5"",""Q2"":""6""}"
"39738","","survey-likert","11","454926","0.0-11.0","224","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"11792","","survey-text","12","467730","0.0-12.0","224","{""Q0"":""20"",""Q1"":""MALE""}"
"6542","","survey-likert","13","475280","0.0-13.0","224","{""Q0"":""1""}"
"10572","","survey-text","14","486884","0.0-14.0","224","{""Q0"":""""}"
"16050","32","text","15","503940","0.0-15.0","224",""
