"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"1322","32","text","0","1324","0.0-0.0","226",""
"1404","32","text","1","3734","0.0-1.0","226",""
"894","32","text","2","5634","0.0-2.0","226",""
"104830","","survey-likert","3","111494","0.0-3.0","226","{""Q0"":""3"",""Q1"":""5"",""Q2"":""1"",""Q3"":""3"",""Q4"":""5"",""Q5"":""5"",""Q6"":""5"",""Q7"":""1"",""Q8"":""2"",""Q9"":""2""}"
"92762","","survey-likert","4","205298","0.0-4.0","226","{""Q0"":""4"",""Q1"":""4"",""Q2"":""1"",""Q3"":""6"",""Q4"":""4"",""Q5"":""6"",""Q6"":""3"",""Q7"":""4"",""Q8"":""2"",""Q9"":""1""}"
"73916","","survey-likert","5","280240","0.0-5.0","226","{""Q0"":""6"",""Q1"":""4"",""Q2"":""6"",""Q3"":""6"",""Q4"":""6"",""Q5"":""4"",""Q6"":""6"",""Q7"":""5"",""Q8"":""6"",""Q9"":""4"",""Q10"":""6""}"
"78552","","survey-likert","6","359810","0.0-6.0","226","{""Q0"":""0"",""Q1"":""0"",""Q2"":""6"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""3""}"
"30978","","survey-text","7","391802","0.0-7.0","226","{""Q0"":""I don't play any instruments ""}"
"14002","32","text","8","406808","0.0-8.0","226",""
"52974","","survey-likert","9","460818","0.0-9.0","226","{""Q0"":""3"",""Q1"":""3"",""Q2"":""6"",""Q3"":""5"",""Q4"":""4"",""Q5"":""6"",""Q6"":""4"",""Q7"":""3"",""Q8"":""2"",""Q9"":""3"",""Q10"":""4"",""Q11"":""4"",""Q12"":""0"",""Q13"":""1""}"
"55888","","survey-likert","10","517730","0.0-10.0","226","{""Q0"":""5"",""Q1"":""3"",""Q2"":""3""}"
"65364","","survey-likert","11","584112","0.0-11.0","226","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"21688","","survey-text","12","606812","0.0-12.0","226","{""Q0"":""19"",""Q1"":""FEMALE""}"
"16640","","survey-likert","13","624460","0.0-13.0","226","{""Q0"":""0""}"
"11322","","survey-text","14","636808","0.0-14.0","226","{""Q0"":""Vyvanse""}"
"2808","32","text","15","640622","0.0-15.0","226",""
