"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"1839083","32","text","0","1839085","0.0-0.0","015",""
"1922","32","text","1","1842016","0.0-1.0","015",""
"14591","32","text","2","1857615","0.0-2.0","015",""
"52109","","survey-likert","3","1910741","0.0-3.0","015","{""Q0"":""5"",""Q1"":""5"",""Q2"":""3"",""Q3"":""3"",""Q4"":""5"",""Q5"":""6"",""Q6"":""4"",""Q7"":""3"",""Q8"":""0"",""Q9"":""6""}"
"47192","","survey-likert","4","1958942","0.0-4.0","015","{""Q0"":""1"",""Q1"":""6"",""Q2"":""1"",""Q3"":""1"",""Q4"":""5"",""Q5"":""4"",""Q6"":""2"",""Q7"":""6"",""Q8"":""4"",""Q9"":""6""}"
"56694","","survey-likert","5","2016646","0.0-5.0","015","{""Q0"":""2"",""Q1"":""5"",""Q2"":""1"",""Q3"":""1"",""Q4"":""1"",""Q5"":""5"",""Q6"":""0"",""Q7"":""3"",""Q8"":""4"",""Q9"":""4"",""Q10"":""6""}"
"56891","","survey-likert","6","2074547","0.0-6.0","015","{""Q0"":""3"",""Q1"":""6"",""Q2"":""6"",""Q3"":""5"",""Q4"":""3"",""Q5"":""3"",""Q6"":""5""}"
"4615","","survey-text","7","2080170","0.0-7.0","015","{""Q0"":""bassoon""}"
"3456","32","text","8","2084637","0.0-8.0","015",""
"40218","","survey-likert","9","2125869","0.0-9.0","015","{""Q0"":""5"",""Q1"":""5"",""Q2"":""3"",""Q3"":""3"",""Q4"":""3"",""Q5"":""4"",""Q6"":""5"",""Q7"":""1"",""Q8"":""2"",""Q9"":""5"",""Q10"":""4"",""Q11"":""3"",""Q12"":""2"",""Q13"":""4""}"
"27800","","survey-likert","10","2154673","0.0-10.0","015","{""Q0"":""2"",""Q1"":""7"",""Q2"":""7""}"
"39704","","survey-likert","11","2195401","0.0-11.0","015","{""Q0"":""1"",""Q1"":""1"",""Q2"":""1"",""Q3"":""1"",""Q4"":""1"",""Q5"":""1"",""Q6"":""1"",""Q7"":""1"",""Q8"":""1""}"
"9286","","survey-text","12","2205694","0.0-12.0","015","{""Q0"":""20"",""Q1"":""MALE""}"
"4025","","survey-likert","13","2210726","0.0-13.0","015","{""Q0"":""1""}"
"2672","","survey-text","14","2214405","0.0-14.0","015","{""Q0"":""""}"
"43270","32","text","15","2258681","0.0-15.0","015",""
